team,FGA_2,FGM_2,FGR_2,FGR_3,FGA_3,FGM_3,FTA,FTM,FTR,AST,BLK,STL,TOV,TOV_team,DREB,OREB,F_tech,F_personal,team_score,opponent_team_score,point_diff,largest_lead,notD1_incomplete,OT_length_min_tot,rest_days,attendance,tz_dif_H_E,prev_game_dist,home_away,home_away_NS,travel_dist,min,max,offense_weighted_sum,defense_weighted_sum,extra_weighted_sum,offense_weighted_sum_scaled,defense_weighted_sum_scaled,extra_weighted_sum_scaled
freed_hardeman_lions,58.0,29.0,0.5,0.363636364,11.0,4.0,15.0,9.0,0.6,11.0,2.0,10.0,13.0,2.0,22.0,10.0,0.0,11.0,71.0,62.0,9.0,10.0,True,,,,,,away,0.0,,0.0,71.0,5.783172654568095,11.051250999999999,,38.5507480928625,64.31799593958945,
oakwood_ambassadors,50.0,8.0,0.16,0.125,8.0,1.0,29.0,15.0,0.517241379310345,2.0,1.0,11.0,23.0,1.0,17.0,9.0,0.0,24.0,32.0,101.0,-69.0,0.0,True,,,,,,away,0.0,,0.0,101.0,0.4188291144827586,6.916307,,3.1780857035366497,31.285867505739354,
middle_tennessee_blue_raiders,60.3,24.23333333,0.403496324,0.332800293,29.7,9.8,13.06666667,9.766666667,0.747448979426671,12.66666667,3.8,8.966666667,13.03333333,0.8,25.16666667,10.73333333,0.033333333,18.23333333,68.03333333,56.96666667,11.06666666,17.86666667,,5.0,4.206896552,1993.346154,0.066666667,527.4137931,,0.0,449.5,0.0,1993.346154,9.045146564406652,11.301965402108252,44.816653098821334,60.06031416992119,66.32083571944034,35.92503368466074
tulsa_golden_hurricane,60.34615385,25.15384615,0.416649108,0.364872199,23.69230769,8.5,12.88461538,9.653846154,0.749253731623613,15.30769231,3.461538462,8.615384615,12.26923077,0.5,23.42307692,10.0,0.153846154,16.30769231,68.46153846,63.65384615,4.80769231,16.53846154,,5.0,4.68,1113.782609,0.04,647.3043478,,0.115384615,492.8,0.04,1113.782609,8.816082094324734,10.688545190520763,53.94385233528554,58.54985532159236,61.42050932733503,45.65934092260611
murray_state_racers,55.06666667,26.16666667,0.479025254,0.368849804,15.2,5.366666667,19.7,15.76666667,0.80033840964467,15.43333333,2.3,5.133333333,14.66666667,0.9,29.36666667,10.63333333,0.0,11.33333333,73.46666667,62.1,11.36666667,18.73333333,,5.0,3.965517241,811.962963,0.0,261.8846154,,-0.066666667,160.2857143,-0.066666667,811.962963,9.758644801744586,13.145095001932905,23.164812953122578,64.7651456327347,81.04473371216736,12.8329921081957
chattanooga_mocs,56.0,21.55172414,0.387377162,0.288479585,20.48275862,5.896551724,16.06896552,11.55172414,0.71888412,12.0,2.620689655,5.724137931,16.48275862,0.827586207,24.86206897,9.034482759,0.0,16.55172414,60.55172414,68.75862069,-8.20689655,6.379310345,,6.666666667,4.071428571,1121.785714,0.0,185.7857143,,0.0,120.0,0.0,1121.785714,4.405312750368896,10.493664967180504,17.740401810299282,29.46509337167889,59.863702616871045,7.047768921851446
grand_canyon_lopes,60.03333333,23.26666667,0.383885071,0.307740485,18.6,5.7,17.33333333,12.16666667,0.70192308,11.73333333,2.533333333,12.46666667,16.8,0.7,21.86666667,13.73333333,0.066666667,20.4,64.4,60.16666667,4.23333333,13.36666667,,5.0,4.206896552,522.3076923,-0.04,900.5769231,,0.0,602.0,-0.04,900.5769231,7.172786446087708,10.196926935600516,72.45505780667088,47.71390834381696,57.49320164506634,65.40184426178001
tennessee_wesleyan_bulldogs,53.0,15.0,0.287504476,0.185064935,21.5,4.0,9.0,5.0,0.555555555555556,6.0,2.5,5.5,16.0,2.0,19.0,3.5,0.0,11.0,39.0,85.0,-46.0,0.0,,,,,,,,0.0,,0.0,85.0,0.9231944208815279,8.6546635,,6.503887559964499,45.17278233985032,
ut_rio_grande_valley_vaqueros,57.18181818,22.09090909,0.387444021,0.297096855,24.60606061,7.393939394,13.27272727,9.303030303,0.700913242150873,13.66666667,2.727272727,8.03030303,18.21212121,0.606060606,25.03030303,11.21212121,0.060606061,18.15151515,60.87878788,65.42424242,-4.54545454,7.757575758,,5.0,3.78125,637.1034483,-0.15625,845.125,,0.0,675.0606061,-0.15625,845.125,5.174483957574808,10.898240454525354,69.024314422744,34.53703427717357,63.09566644979419,61.742900341692014
spalding_pelicans,52.0,17.0,0.326923077,0.294117647,17.0,5.0,12.0,9.0,0.75,9.0,2.0,4.0,21.0,1.0,12.0,11.0,0.0,7.0,48.0,105.0,-57.0,2.0,True,,,,,,away,0.0,,0.0,105.0,2.123531498890684,5.705817,,14.418950772551426,21.61583058434666,
western_kentucky_lady_toppers,60.17241379,24.93103448,0.4150572,0.306153784,24.27586207,7.517241379,20.62068966,13.48275862,0.65384615,14.13793103,2.551724138,9.689655172,18.62068966,0.896551724,24.31034483,13.79310345,0.0,18.55172414,70.86206897,69.86206897,1.0,11.17241379,,6.25,4.25,874.7307692,-0.037037037,570.0,,0.034482759,414.8214286,-0.037037037,874.7307692,6.622793826299786,10.902743311013506,47.644063787476966,44.087238442644015,63.13163765855442,38.94051341926186
eastern_illinois_panthers,59.17647955,24.09772905,0.407697121,0.309700621,19.12178929,5.979877675,16.12394249,11.37790184,0.70565259,13.29337795,3.337271932,7.881159804,15.55866867,0.665156817,25.45696656,11.58167395,0.101025613,16.40016037,65.5529363,63.60435381,1.94858249,12.81352956,,5.6725619,4.205618471,1596.389738,-0.026368129,473.3986381,,0.016201198,380.0335883,-0.026368129,1596.389738,7.157559049322691,11.394379768715375,40.42354378674812,47.61349837551193,67.05909075430884,31.239710765144217
jarvis_christian_bulldogs,52.66666667,17.0,0.323915415,0.256944444,19.33333333,4.666666667,27.0,17.33333333,0.641975308518519,7.0,2.0,4.0,20.66666667,0.333333333,25.33333333,10.33333333,0.0,23.0,56.0,84.66666667,-28.66666667,2.666666667,,,,,,,,0.0,,0.0,84.66666667,2.327677652367049,9.207467665169709,,15.765097400006995,49.588875564487246,
campbellsville_harrodsburg_pioneers,64.0,20.0,0.3125,0.176470588,17.0,3.0,24.0,20.0,0.833333333333333,3.0,3.0,16.0,23.0,1.0,25.0,14.0,0.0,22.0,63.0,82.0,-19.0,5.0,True,,,,,,away,0.0,,0.0,82.0,2.8253245146912316,12.280883,,19.046597609410174,74.14094932187757,
jacksonville_state_gamecocks,62.48275862,24.68965517,0.395576612,0.292289952,21.24137931,6.344827586,16.82758621,11.65517241,0.69262295,10.48275862,1.0,6.896551724,11.89655172,0.517241379,26.27586207,12.65517241,0.034482759,15.89655172,67.37931034,58.27586207,9.10344827,15.68965517,,,4.392857143,652.8461538,0.04,425.68,,-0.034482759,267.6666667,-0.034482759,652.8461538,8.057179386014944,11.330443966577961,,53.54562524445599,66.54833761527618,
stetson_hatters,56.51612903,23.48387097,0.412543326,0.283934271,16.83870968,4.806451613,17.67741935,12.19354839,0.68978102,12.48387097,1.741935484,9.161290323,16.87096774,0.677419355,27.29032258,10.90322581,0.0,15.51612903,63.96774194,56.5483871,7.41935484,16.4516129,,,4.0,589.24,-0.111111111,532.0740741,,-0.064516129,458.9310345,-0.111111111,589.24,8.43333867986913,12.489176419534052,,56.026032326270084,75.80490776629051,
maine_black_bears,56.22580645,23.0,0.409528936,0.29351229,20.83870968,6.096774194,9.935483871,6.709677419,0.675324675,14.48387097,2.709677419,8.709677419,13.35483871,0.677419355,23.35483871,9.193548387,0.032258065,15.41935484,58.80645161,56.35483871,2.4516129,12.80645161,,6.666666667,4.066666667,984.7333333,0.0,342.2,,0.064516129,289.9677419,0.0,984.7333333,7.223033709608647,10.736420386896407,30.393977625708068,48.04524049568832,61.80296181894703,20.543014446210194
stony_brook_seawolves,59.5,24.92857143,0.419022976,0.304983401,17.39285714,5.357142857,16.96428571,12.85714286,0.75789474,13.14285714,3.178571429,7.357142857,14.89285714,0.607142857,27.0,12.46428571,0.071428571,14.32142857,68.07142857,56.5,11.57142857,16.89285714,,,4.037037037,567.3333333,0.0,239.5925926,,0.0,122.75,0.0,567.3333333,8.781564880836262,12.264099178822338,,58.322247650639845,74.00687124566872,
binghamton_bearcats,55.82142857,22.17857143,0.399470469,0.292373944,17.28571429,5.035714286,12.25,8.964285714,0.731778425632653,12.5,3.035714286,6.857142857,15.89285714,0.392857143,25.42857143,8.714285714,0.071428571,15.78571429,58.35714286,58.21428571,0.14285715,11.07142857,,5.0,4.296296296,872.8461538,0.0,311.3913043,,0.035714286,215.3846154,0.0,872.8461538,6.28037067399856,11.191351249988044,27.3962889413468,41.829288617072756,65.43719113333805,17.345930444723116
siena_saints,58.51724138,21.75862069,0.375482501,0.292496901,16.31034483,4.586206897,15.24137931,9.862068966,0.647058823575725,10.31034483,2.896551724,8.965517241,18.24137931,0.75862069,23.86206897,13.44827586,0.103448276,18.82758621,57.96551724,60.20689655,-2.24137931,7.655172414,,,4.321428571,498.4074074,0.0,154.25,,-0.068965517,135.137931,-0.068965517,498.4074074,4.7960027812215635,10.51672593245146,,32.04131662378009,60.047925853422434,
delaware_state_hornets,49.27272727,16.72727273,0.34304317,0.233655159,13.04545455,2.954545455,15.36363636,10.04545455,0.65384615,7.772727273,1.5,4.363636364,22.22727273,1.818181818,24.59090909,9.318181818,0.227272727,12.54545455,46.45454545,76.45454545,-30.0,2.136363636,,5.0,5.714285714,493.0,0.0,246.7619048,,-0.136363636,157.5454545,-0.136363636,493.0,2.1377146677773204,10.522524135347808,23.185985517191938,14.512475066976052,60.09424497715367,12.855572993999402
gettysburg_bullets,50.0,12.0,0.24,0.111111111,18.0,2.0,13.0,7.0,0.538461538461538,6.0,3.0,5.0,22.0,0.0,24.0,8.0,0.0,26.0,33.0,79.0,-46.0,0.0,True,,,,,,away,0.0,,0.0,79.0,1.01127518836915,8.504054,,7.084695114150859,43.969633676323575,
wagner_seahawks,56.86206897,22.79310345,0.404823862,0.301512151,12.96551724,3.931034483,16.24137931,11.06896552,0.68152866,13.20689655,3.344827586,9.034482759,16.34482759,0.482758621,22.82758621,11.5862069,0.206896552,18.31034483,60.5862069,58.20689655,2.37931035,11.75862069,,,4.321428571,418.5517241,0.0,138.1428571,,-0.034482759,77.89655172,-0.034482759,418.5517241,6.6821768178726995,10.197754759699379,,44.478811893688025,57.499814743563995,
longwood_lancers,62.0625,25.96875,0.420367583,0.301264404,21.4375,6.65625,17.25,12.9375,0.75,14.21875,4.875,10.34375,17.125,0.625,24.40625,12.15625,0.03125,18.0,71.53125,67.21875,4.3125,15.5625,,,3.774193548,1103.826087,0.0,335.4193548,,-0.09375,336.0625,-0.09375,1103.826087,8.29700609827886,11.4597591875,,55.12705068103766,67.58137626971708,
marquette_golden_eagles,60.67741935,26.22580645,0.431443759,0.311304487,9.935483871,3.35483871,14.03225806,9.709677419,0.691954023185916,17.5483871,3.0,7.096774194,15.32258065,0.548387097,27.19354839,13.38709677,0.0,13.22580645,65.51612903,59.03225806,6.48387097,15.25806452,,5.0,3.9,1344.740741,0.096774194,646.2333333,,0.096774194,525.2258065,0.0,1344.740741,8.702878445128977,12.439010098439722,53.70534233800231,57.803386637340736,75.40415255377937,45.40496611027585
njit_highlanders,52.06666667,20.86666667,0.403414148,0.290486207,16.2,4.566666667,15.4,10.4,0.7,9.6,4.8,5.033333333,17.8,1.4,25.93333333,9.966666667,0.066666667,16.66666667,56.7,60.0,-3.3,7.6,,5.0,4.103448276,540.2333333,0.0,293.2758621,,-0.133333333,204.7666667,-0.133333333,540.2333333,4.617415921644996,11.036408397891751,25.89397552444412,30.86370884311372,64.19942535214446,15.74368861906057
canisius_golden_griffins,56.03333333,20.56666667,0.368451407,0.321225536,25.33333333,8.1,12.66666667,8.166666667,0.644736841961911,10.13333333,3.4,6.433333333,17.96666667,1.166666667,22.16666667,10.73333333,0.066666667,15.3,57.4,68.8,-11.4,4.733333333,,5.0,4.172413793,561.28,0.0,206.137931,,-0.066666667,212.2666667,-0.066666667,561.28,3.5339980378143885,9.739920834736953,19.91602221853447,23.719614743821882,53.842394229348436,9.368103664002824
dartmouth_big_green,55.11538462,17.61538462,0.320408355,0.256138765,20.76923077,5.346153846,10.11538462,6.423076923,0.634980988295826,9.153846154,2.192307692,6.384615385,18.34615385,0.961538462,24.15384615,11.26923077,0.038461538,15.73076923,47.0,65.03846154,-18.03846154,3.730769231,,5.0,4.6,306.125,0.0,416.76,,-0.153846154,354.0769231,-0.153846154,416.76,3.0553396961949466,10.414875921543965,36.35055399407293,20.563325480947835,59.234293881312205,26.895800547810687
st_johns_red_storm,61.48387097,26.48387097,0.430087932,0.331884789,23.67741935,8.032258065,14.58064516,11.03225806,0.75663717,14.5483871,3.64516129,5.580645161,14.5483871,0.483870968,25.25806452,9.225806452,0.064516129,13.32258065,72.03225806,73.70967742,-1.67741936,10.51612903,,5.0,3.833333333,910.6538462,0.129032258,522.6333333,,0.0,415.7419355,0.0,910.6538462,6.367524836648611,11.254105517007979,43.91307564922306,42.40398610768046,65.93850554242667,34.961353558940594
umass_lowell_river_hawks,53.42307692,20.46153846,0.385335356,0.33234737,15.73076923,5.307692308,14.34615385,9.730769231,0.67828418213987,10.38461538,2.769230769,7.307692308,18.11538462,1.0,22.15384615,11.0,0.423076923,17.07692308,55.96153846,60.96153846,-5.0,7.538461538,,,4.64,588.44,0.0,450.16,,-0.115384615,247.9615385,-0.115384615,588.44,4.654009593340272,9.588185267077058,,31.105008749577625,52.630249939383496,
new_hampshire_wildcats,53.39285714,19.35714286,0.364586934,0.227415708,14.64285714,3.428571429,16.21428571,10.82142857,0.66740088,10.21428571,1.714285714,8.75,17.25,1.071428571,20.42857143,12.07142857,0.071428571,17.64285714,52.96428571,60.75,-7.78571429,6.785714286,,5.0,4.296296296,635.2962963,0.0,270.48,,-0.035714286,174.962963,-0.035714286,635.2962963,4.362292494710228,8.970382286781367,24.12463000377265,29.181416353615962,47.694911663473924,13.856652688094012
florida_am_rattlers,56.30434783,18.95652174,0.338552353,0.270106341,18.52173913,4.826086957,16.17391304,10.73913043,0.66397849,9.608695652,1.260869565,6.260869565,21.0,1.695652174,23.82608696,12.82608696,0.0,17.95652174,53.47826087,73.7826087,-20.30434783,3.173913043,,,5.181818182,802.0,0.0,451.35,,-0.217391304,403.9090909,-0.217391304,802.0,2.895927033621239,9.785107218739634,,19.512153002588335,54.20336705989653,
iona_gaels,53.46153846,22.11538462,0.413786727,0.288097608,18.61538462,5.423076923,10.46153846,6.461538462,0.617647058958478,13.88461538,2.538461538,7.692307692,17.73076923,0.538461539,23.03846154,8.692307692,0.0,15.34615385,56.11538462,58.38461538,-2.26923076,8.846153846,,5.0,4.8,523.7916667,0.0,113.64,,0.076923077,,0.0,523.7916667,5.51198706870375,10.336742423041176,,36.762541185167244,58.610122004370176,
merrimack_warriors,59.61538462,24.30769231,0.410047085,0.325410248,19.53846154,6.5,14.46153846,9.038461538,0.625000000034574,13.46153846,1.923076923,6.615384615,17.19230769,1.038461538,24.46153846,11.42307692,0.076923077,16.0,64.15384615,70.57692308,-6.42307693,8.884615385,,7.5,4.56,704.48,0.0,284.0,,-0.076923077,351.4285714,-0.076923077,704.48,5.6112474105914645,10.535588999202973,27.364450419930467,37.41706723034058,60.198614047408206,17.311974140994113
yale_bulldogs,59.01731568,23.96376599,0.406463911,0.308467738,19.04247733,5.933408901,16.02500493,11.28721697,0.7043503,13.19614475,3.298296473,7.83974104,15.65947946,0.680909813,25.3955067,11.55772186,0.099397399,16.37660502,65.14787931,63.55607898,1.59180033,12.61137664,,5.655144948,4.214280214,1528.446022,-0.023650367,463.1243969,,0.010394105,371.4751202,-0.023650367,1528.446022,7.063922197418169,11.355802696055056,39.6216148706824,46.99605381312186,66.75091661247825,30.38444046264118
fisher_college_eagles,57.36474625,23.46228097,0.410099241,0.307325198,19.06544116,5.952161941,13.64936062,8.929072325,0.654175134908261,13.51409953,2.586611645,7.382477783,16.86085213,0.752610963,24.29850223,10.55770216,0.058773492,15.90758629,61.80570336,64.17253915,-2.36683579,10.11404862,,,,,,,,0.003464702,,0.003464702,64.17253915,6.062539424873548,10.742711371471959,,40.3929020069375,61.853217544411514,
mansfield_mountaineers,51.0,13.0,0.254901961,0.153846154,13.0,2.0,28.0,17.0,0.607142857142857,4.0,1.0,8.0,25.0,2.0,16.0,10.0,0.0,18.0,45.0,104.0,-59.0,0.0,True,,,,,,away,0.0,,0.0,104.0,0.6673119656598097,6.6614819999999995,,4.816590012319808,29.250190087095753,
army_black_knights,61.72413793,23.24137931,0.380304835,0.293969514,23.51724138,6.862068966,14.96551724,10.13793103,0.67741935,11.20689655,2.413793103,6.620689655,17.24137931,0.75862069,26.20689655,14.68965517,0.0,16.13793103,63.48275862,63.93103448,-0.44827586,9.103448276,,7.5,4.071428571,532.48,0.0,168.3846154,,-0.068965517,109.3214286,-0.068965517,532.48,5.563791229524309,11.358576655000487,16.531618666882004,37.10413957038901,66.77307646957806,5.758581932806223
saint_peters_peacocks,57.48387097,20.87096774,0.365334386,0.27185459,17.61290323,4.580645161,17.87096774,12.67741935,0.70938628,11.41935484,2.290322581,8.806451613,19.51612903,0.870967742,25.77419355,13.80645161,0.161290323,18.29032258,59.0,60.83870968,-1.83870968,8.516129032,,5.0,4.0,372.0,0.0,101.7,,-0.032258065,76.25806452,-0.032258065,372.0,5.269120252505165,11.347794968617054,11.13218721937826,35.16106920061453,66.6869466333938,0.0
princeton_tigers,62.11111111,25.7037037,0.416431824,0.357967634,17.92592593,6.296296296,15.0,11.18518519,0.745679012666667,13.77777778,2.666666667,10.25925926,13.2962963,0.666666667,25.92592593,13.74074074,0.0,15.96296296,68.88888889,51.2962963,17.59259259,23.33333333,,5.0,4.692307692,716.8846154,0.0,262.6923077,,0.037037037,164.9259259,0.0,716.8846154,11.395726347936991,12.183946780288531,23.73231560122134,75.56011661185627,73.36657132319098,13.438242962463345
rider_broncs,54.1,21.26666667,0.394019624,0.316801896,19.8,6.266666667,13.1,9.466666667,0.722646310458015,12.5,4.433333333,8.366666667,17.0,1.133333333,24.0,8.433333333,0.066666667,15.2,58.26666667,63.7,-5.43333333,8.1,,5.0,4.034482759,580.0344828,0.0,152.4137931,,-0.066666667,124.7333333,-0.066666667,580.0344828,5.082302754893545,11.17377970003217,15.189317622642474,33.92918831490053,65.29682026134455,4.32699591918653
lehigh_mountain_hawks,62.26666667,25.5,0.408534087,0.317403094,29.23333333,9.433333333,11.53333333,8.566666667,0.742774566717565,15.4,4.366666667,7.033333333,13.76666667,0.533333333,29.13333333,10.0,0.0,12.2,69.0,60.13333333,8.86666667,16.3,,,4.068965517,513.0740741,0.0,172.6428571,,0.033333333,96.20689655,0.0,513.0740741,8.785415473774185,13.611792965126206,,58.3476385904583,84.77296487080395,
pittsburgh_johnstown_mountain_cats,58.0,20.0,0.344827586,0.2,15.0,3.0,17.0,8.0,0.470588235294118,8.0,1.0,9.0,16.0,1.0,19.0,13.0,0.0,21.0,51.0,62.0,-11.0,2.0,True,,,,,,away,0.0,,0.0,62.0,2.2889115281259564,7.788602999999998,,15.509472268119747,38.25423116540044,
st_francis_brooklyn_terriers,58.62962963,23.77777778,0.406998308,0.318017791,20.44444444,6.444444444,14.48148148,10.7037037,0.739130434602469,14.22222222,2.259259259,7.740740741,14.33333333,0.444444444,23.11111111,9.703703704,0.0,14.18518519,64.7037037,61.85185185,2.85185185,11.22222222,,5.0,4.538461538,339.1666667,0.0,176.5416667,,0.0,103.5769231,0.0,339.1666667,6.579773764941756,10.529431702490399,16.98756249586177,43.803562705806044,60.149426291584895,6.244853482221156
vermont_catamounts,55.53333333,23.3,0.419620329,0.321796531,17.6,5.633333333,13.23333333,9.733333333,0.735516372956049,14.16666667,4.266666667,7.233333333,14.1,0.833333333,24.1,9.6,0.0,13.93333333,61.96666667,55.0,6.96666667,15.3,,5.0,4.103448276,597.8333333,0.0,255.6896552,,0.1,163.5333333,0.0,597.8333333,8.15975386340029,11.119705367141117,22.856630958005546,54.222004810977126,64.8648457753462,12.504310970866403
hartford_hawks,55.53333333,20.2,0.365903826,0.301485948,20.26666667,6.066666667,12.03333333,7.6,0.631578947543374,11.06666667,2.533333333,7.0,20.63333333,0.866666667,23.66666667,10.7,0.066666667,16.3,54.06666667,71.56666667,-17.5,3.6,,5.0,3.965517241,366.2068966,0.0,317.9310345,,-0.066666667,259.2,-0.066666667,366.2068966,3.169890376541172,10.297467734780456,28.08082544003598,21.31867653407784,58.2963749386717,18.075999814438028
howard_bison,61.60869565,22.65217391,0.36924172,0.259399388,18.86956522,4.869565217,20.60869565,13.60869565,0.66033755,12.0,3.652173913,9.47826087,17.17391304,0.304347826,26.30434783,14.47826087,0.086956522,17.86956522,63.7826087,60.7826087,3.0,14.43478261,,5.0,5.590909091,575.5882353,0.0,215.5454545,,-0.260869565,278.6086957,-0.260869565,575.5882353,7.6929661805419505,11.976370697097192,22.134253115940314,51.14399107269573,71.70834334240772,11.733883189641478
brown_bears,57.26923077,21.11538462,0.369654067,0.274823411,22.30769231,6.076923077,12.30769231,8.346153846,0.678124999860352,10.76923077,3.307692308,9.692307692,17.03846154,0.884615385,24.88461538,9.076923077,0.0,15.26923077,56.65384615,67.30769231,-10.65384616,7.769230769,,,4.64,305.32,0.0,150.0,,-0.153846154,128.56,-0.153846154,305.32,4.775529648808435,11.758667959306068,,31.9063160975293,69.96921826716675,
marist_red_foxes,56.06896552,19.24137931,0.344051152,0.247284242,18.72413793,4.517241379,14.24137931,9.689655172,0.680387409188387,11.0,3.482758621,8.413793103,15.51724138,0.862068966,23.82758621,9.620689655,0.068965517,13.13793103,52.68965517,60.27586207,-7.5862069,7.206896552,,5.0,4.25,1162.444444,0.0,372.3928571,,0.0,319.5172414,0.0,1162.444444,4.61346818803502,11.318483415817152,32.681013243513405,30.837677354424525,66.45279038443809,22.982175331282065
idaho_state_bengals,62.03333333,25.6,0.41045791,0.309733115,20.83333333,6.4,12.06666667,8.966666667,0.743093922474283,15.8,2.766666667,9.166666667,14.26666667,0.466666667,23.56666667,11.8,0.033333333,17.1,66.56666667,63.73333333,2.83333334,13.23333333,,5.0,4.103448276,1176.923077,-0.148148148,745.04,,-0.1,643.6428571,-0.148148148,1176.923077,7.6231886581936426,10.689374634962133,61.905641781275605,50.68387573482699,61.42713536998908,54.150719561681576
la_salle_explorers,59.60714286,22.85714286,0.38736146,0.317115402,26.78571429,8.464285714,15.07142857,11.17857143,0.74170616,14.07142857,2.928571429,9.285714286,14.42857143,0.464285714,22.67857143,11.21428571,0.178571429,16.32142857,65.35714286,63.53571429,1.82142857,10.5,,5.0,4.222222222,538.48,0.0,197.4814815,,0.107142857,107.6428571,0.0,538.48,6.3242205516132275,10.454573072397329,18.296845117122476,42.118436190319386,59.551415802539246,7.641224807801144
arizona_state_sun_devils,57.92307692,22.38461538,0.389726366,0.308141599,20.42307692,6.269230769,16.46153846,12.23076923,0.74299065,12.84615385,3.730769231,7.230769231,14.73076923,0.923076923,23.5,13.23076923,0.192307692,17.69230769,63.26923077,59.88461538,3.38461539,11.76923077,,5.0,4.52,2747.791667,-0.038461538,768.52,,0.192307692,687.6923077,-0.038461538,2747.791667,6.746601841190854,10.19709111583709,64.27715622165725,44.903632672265765,57.49451320398003,56.67997849246854
northern_colorado_bears,53.80645161,21.67741935,0.402560639,0.357599721,20.19354839,7.096774194,15.06451613,11.35483871,0.75374732,12.35483871,2.677419355,7.225806452,17.35483871,1.032258065,26.4516129,11.0,0.0,15.22580645,61.96774194,60.80645161,1.16129033,10.80645161,,5.0,4.0,976.4642857,0.0,691.6428571,,-0.096774194,586.8666667,-0.096774194,976.4642857,6.233946237571486,11.789527805367431,57.5490988283497,41.52316431610685,70.21574310487864,49.50439526214597
tennessee_southern_firehawks,67.5,17.5,0.258999122,0.122670808,18.5,2.5,7.5,6.5,0.9,8.5,2.5,5.0,18.5,1.5,24.0,18.5,0.0,12.0,44.0,70.5,-26.5,5.5,,,,,,,,0.0,,0.0,70.5,3.8932184753526475,10.6217035,,26.08832643527791,60.88654240879455,
navy_midshipmen,57.96774194,20.64516129,0.359461067,0.282185738,18.51612903,5.290322581,12.80645161,8.516129032,0.664987405672163,10.87096774,2.322580645,7.032258065,14.32258065,0.580645161,24.0,11.16129032,0.129032258,16.03225806,55.09677419,62.74193548,-7.64516129,5.0,,,4.033333333,553.4333333,0.0,226.3333333,,0.096774194,132.1612903,0.0,553.4333333,3.8427454445605744,10.470238613707574,,25.755505566399396,59.676560465331725,
fairleigh_dickinson_knights,55.66666667,22.1,0.398614113,0.320613488,18.16666667,5.733333333,16.16666667,11.63333333,0.71958763,12.76666667,2.766666667,6.033333333,14.56666667,0.5,26.93333333,10.46666667,0.166666667,15.63333333,61.56666667,56.6,4.96666667,13.46666667,,8.333333333,4.137931034,229.7692308,0.0,126.9655172,,0.066666667,72.06666667,0.0,229.7692308,7.348619142487356,11.653810732299494,13.42361343127686,48.87335507952148,69.1315630559478,2.443843525469397
california_golden_bears,60.16666667,24.125,0.3971317,0.332962488,17.45833333,5.75,18.41666667,14.45833333,0.78506787,13.41666667,4.375,8.5,15.16666667,0.625,24.83333333,12.625,0.333333333,18.33333333,68.45833333,66.41666667,2.04166666,13.625,,5.0,4.913043478,2050.809524,0.0,536.0,,0.208333333,330.173913,0.0,2050.809524,7.520698517358313,11.078140707365664,44.66680455735836,50.008052286363636,64.53280520115413,35.76521776479663
weber_state_wildcats,55.38709677,22.09677419,0.40060248,0.289865087,14.29032258,4.129032258,20.80645161,15.70967742,0.75503876,11.25806452,2.903225806,8.032258065,17.35483871,0.548387097,26.48387097,10.5483871,0.193548387,18.77419355,64.03225806,66.90322581,-2.87096775,9.129032258,,5.0,3.966666667,645.6551724,0.032258065,566.5,,0.032258065,354.8064516,0.032258065,645.6551724,5.439987138565289,11.470548645994903,46.44652821090392,36.28777121530765,67.66756819365497,37.663322144181514
montana_state_bobcats,63.17647059,24.14705882,0.383592443,0.313269231,22.97058824,7.058823529,18.76470588,14.64705882,0.78056426,12.64705882,2.088235294,9.205882353,11.70588235,0.352941177,24.58823529,12.79411765,0.0,17.32352941,70.0,67.82352941,2.17647059,12.76470588,,7.5,3.696969697,1090.5,-0.03125,583.2666667,,-0.058823529,471.46875,-0.058823529,1090.5,7.172346370535037,11.04583061607297,48.96612217620685,47.71100647076687,64.27469503441674,40.35051030976309
portland_state_vikings,58.92857143,21.78571429,0.369309931,0.287150719,21.64285714,6.357142857,11.75,9.0,0.765957446808511,11.64285714,2.035714286,7.964285714,15.28571429,0.857142857,23.03571429,10.28571429,0.0,14.96428571,58.92857143,72.25,-13.32142857,6.785714286,,,4.37037037,630.28,0.038461538,850.3333333,,0.035714286,581.6153846,0.0,850.3333333,4.5578882086350445,10.403685288267598,,30.47118109402847,59.14489716018584,
north_dakota_fighting_hawks,61.13793103,24.5862069,0.405182617,0.313317221,15.03448276,4.620689655,16.48275862,13.0,0.788702928903293,12.31034483,3.896551724,6.724137931,14.68965517,0.655172414,27.4137931,11.51724138,0.034482759,16.4137931,66.79310345,68.86206897,-2.06896552,10.24137931,,5.0,4.178571429,1042.76,0.0,627.0833333,,-0.137931035,677.3333333,-0.137931035,1042.76,6.103313167705717,12.053262826536134,54.05057593354817,40.66176544358618,72.32259850406876,45.773163385347694
eastern_washington_eagles,61.63333333,21.86666667,0.354312154,0.296376747,22.76666667,6.8,14.93333333,10.46666667,0.70089286,12.1,2.233333333,8.833333333,14.0,0.3,26.1,11.03333333,0.0,16.53333333,61.0,64.5,-3.5,9.766666667,,,4.0,594.9615385,0.0,536.96,,0.0,430.0,0.0,594.9615385,5.852892018741863,11.772636267064113,,39.01047993376505,70.08080452706949,
